precoFipe,precoMinimo,precoMedio,precoMaximo,brand,model,version,modelYear,carroceria,versionId
34430,38500,40860,42000,FIAT,MOBI,1.0 FIREFLY FLEX DRIVE MANUAL,2019,Hatchback,f2c9adb80e8138d55a7227cdd2515695
25498,19900,25438,28900,FIAT,PALIO,1.0 MPI ATTRACTIVE 8V FLEX 4P MANUAL,2012,Hatchback,3b449f92a6bcbad7f664d8eb3bf01492
26906,21800,26379,35900,FIAT,PALIO,1.0 MPI ATTRACTIVE 8V FLEX 4P MANUAL,2013,Hatchback,513f546fd377ecdcf6b1d0e2208e8a87
28692,21900,28342,35800,FIAT,PALIO,1.0 MPI ATTRACTIVE 8V FLEX 4P MANUAL,2014,Hatchback,de8759ffcdefbe3aa31b73a351c84563
30721,22900,30270,36900,FIAT,PALIO,1.0 MPI ATTRACTIVE 8V FLEX 4P MANUAL,2015,Hatchback,20027171d7974498768190648e67b592
33028,24900,33715,299900,FIAT,PALIO,1.0 MPI ATTRACTIVE 8V FLEX 4P MANUAL,2016,Hatchback,8a7bfd428b056b5421306a221b06fb4e
34306,27952,34504,39900,FIAT,PALIO,1.0 MPI ATTRACTIVE 8V FLEX 4P MANUAL,2017,Hatchback,ead473eec7b4aa71a5f4f91f4d2f7c1e
21504,16500,21348,24490,FIAT,PALIO,1.0 MPI ELX 8V FLEX 4P MANUAL,2011,Hatchback,a54836a91934c5b4f57b76e69455687f
21598,16900,21665,27990,FIAT,PALIO,1.0 MPI FIRE 8V FLEX 2P MANUAL,2015,Hatchback,93b6b1d459500465ee21e1d05e7eb3cf
22594,17990,22338,25990,FIAT,PALIO,1.0 MPI FIRE 8V FLEX 2P MANUAL,2016,Hatchback,6b294edb460f59b19abf637524c82c9f
25068,18800,24227,31800,FIAT,PALIO,1.0 MPI FIRE 8V FLEX 4P MANUAL,2015,Hatchback,451b874276db1441ab37b7cb77b0d7e3
26614,19900,25152,35990,FIAT,PALIO,1.0 MPI FIRE 8V FLEX 4P MANUAL,2016,Hatchback,c5b2417a9bbba46c0348c333f671464e
27745,21000,26592,33990,FIAT,PALIO,1.0 MPI FIRE 8V FLEX 4P MANUAL,2017,Hatchback,cbd3c3199b8bba514846458cd331473c
16861,13900,17350,22900,FIAT,PALIO,1.0 MPI FIRE ECONOMY 8V FLEX 2P MANUAL,2011,Hatchback,107fb032def2bec90c256f5d9f39fe90
17866,13800,17735,24900,FIAT,PALIO,1.0 MPI FIRE ECONOMY 8V FLEX 2P MANUAL,2012,Hatchback,7dd9a1977fbaafa518e5a915e0e7c6e8
19200,15490,18841,22990,FIAT,PALIO,1.0 MPI FIRE ECONOMY 8V FLEX 2P MANUAL,2013,Hatchback,0996a949e8bd9ba7d1eaf725e7ff7390
19802,14990,20127,26900,FIAT,PALIO,1.0 MPI FIRE ECONOMY 8V FLEX 2P MANUAL,2014,Hatchback,49e19bb503da2f2cd7a29a1cf72b2346
20238,15500,20383,24000,FIAT,PALIO,1.0 MPI FIRE ECONOMY 8V FLEX 4P MANUAL,2011,Hatchback,3b02116ca74dec934dd58a684c375dc1
21324,15990,21589,25990,FIAT,PALIO,1.0 MPI FIRE ECONOMY 8V FLEX 4P MANUAL,2012,Hatchback,78a5c5525a1e34e0855c721f8e9c1f15
22376,17990,22619,26990,FIAT,PALIO,1.0 MPI FIRE ECONOMY 8V FLEX 4P MANUAL,2013,Hatchback,a0560735a5c9bc6e3e70dbe49faf8ccc
23433,17900,23442,27900,FIAT,PALIO,1.0 MPI FIRE ECONOMY 8V FLEX 4P MANUAL,2014,Hatchback,25e15ce54c1df8f04326b2168e1e0e09
27444,22000,27430,31990,FIAT,PALIO,1.0 MPI FIRE WAY 8V FLEX 4P MANUAL,2015,Hatchback,19fcdaebd1f3307a838618a6424c7505
28721,22600,27384,32900,FIAT,PALIO,1.0 MPI FIRE WAY 8V FLEX 4P MANUAL,2016,Hatchback,c2d4a2cf3b8059f066b636bf20867187
31519,24900,24900,24900,FIAT,PALIO,1.0 MPI FIRE WAY 8V FLEX 4P MANUAL,2017,Hatchback,0400ad1c3e752b98a2991764b36fbbe9
22899,18000,24166,26900,FIAT,PALIO,1.4 MPI ATTRACTIVE 8V FLEX 4P MANUAL,2011,Hatchback,bcfd1619a31691bef4573afed6dee6e2
26561,22000,27049,31900,FIAT,PALIO,1.4 MPI ATTRACTIVE 8V FLEX 4P MANUAL,2012,Hatchback,d0a3a3454efa00cab434808cce56e7bd
28192,22425,27989,32000,FIAT,PALIO,1.4 MPI ATTRACTIVE 8V FLEX 4P MANUAL,2013,Hatchback,c6b079b12d3eb2eb0b2b2e6fcd1269d7
29719,25500,29771,33900,FIAT,PALIO,1.4 MPI ATTRACTIVE 8V FLEX 4P MANUAL,2014,Hatchback,5e3c0c71c7fbbe82e63b19c8df1d8c1c
31943,26900,31579,36900,FIAT,PALIO,1.4 MPI ATTRACTIVE 8V FLEX 4P MANUAL,2015,Hatchback,10887336a6f1370d235516ec754b5db0
33717,25900,33428,38913,FIAT,PALIO,1.4 MPI ATTRACTIVE 8V FLEX 4P MANUAL,2016,Hatchback,f50ec754b3c390e9db49217ec31737f5
36339,31500,36565,43990,FIAT,PALIO,1.4 MPI ATTRACTIVE 8V FLEX 4P MANUAL,2017,Hatchback,b5014db622f2332a7e310d43bf99ed08
24106,20720,25378,29900,FIAT,PALIO,1.4 MPI ATTRACTIVE WEEKEND 16V FLEX 4P MANUAL,2011,Perua/SW,c38a424b2b5bb0739d198c263f046bcb
24106,18900,23958,27500,FIAT,PALIO,1.4 MPI ATTRACTIVE WEEKEND 8V FLEX 4P MANUAL,2011,Perua/SW,0b17ec2209958a9b665e40f30f2a627c
27366,22900,27089,29900,FIAT,PALIO,1.4 MPI ATTRACTIVE WEEKEND 8V FLEX 4P MANUAL,2012,Perua/SW,120a2472dede89f17633170d5e286124
28535,21900,28973,34990,FIAT,PALIO,1.4 MPI ATTRACTIVE WEEKEND 8V FLEX 4P MANUAL,2013,Perua/SW,9a3aa9619daa775c9a39f1b4cf9011c1
30545,25000,30880,36900,FIAT,PALIO,1.4 MPI ATTRACTIVE WEEKEND 8V FLEX 4P MANUAL,2014,Perua/SW,fac8b9882900034d87cc39c6246cd989
31938,27990,32738,35000,FIAT,PALIO,1.4 MPI ATTRACTIVE WEEKEND 8V FLEX 4P MANUAL,2015,Perua/SW,2d82a6ecc96174f9771c17a4f121d5ef
34176,27499,33633,37900,FIAT,PALIO,1.4 MPI ATTRACTIVE WEEKEND 8V FLEX 4P MANUAL,2016,Perua/SW,c9afedc45b98b1a134bf571ad98a0508
37866,27999,33723,38500,FIAT,PALIO,1.4 MPI ATTRACTIVE WEEKEND 8V FLEX 4P MANUAL,2017,Perua/SW,b20e4d9fbd92b90027f8885cb503b724
24927,18990,21742,24900,FIAT,PALIO,1.6 MPI ESSENCE 16V FLEX 4P AUTOMATIZADO,2011,Hatchback,173a13b1f9a4e7ca0327f4314077c471
28216,24990,27397,29990,FIAT,PALIO,1.6 MPI ESSENCE 16V FLEX 4P AUTOMATIZADO,2012,Hatchback,7c58b83a19b524226060e8f07fc86a73
29146,24800,29037,34990,FIAT,PALIO,1.6 MPI ESSENCE 16V FLEX 4P AUTOMATIZADO,2013,Hatchback,ba3da49bfdf28978e1d2db82d326dbc8
31129,27000,30755,33900,FIAT,PALIO,1.6 MPI ESSENCE 16V FLEX 4P AUTOMATIZADO,2014,Hatchback,7c96bade491fc5e3e6298c052602222c
33216,26900,31931,35997,FIAT,PALIO,1.6 MPI ESSENCE 16V FLEX 4P AUTOMATIZADO,2015,Hatchback,f1a1d309a157b8f6051c5b1ee8573573
37740,33990,37403,39500,FIAT,PALIO,1.6 MPI ESSENCE 16V FLEX 4P AUTOMATIZADO,2016,Hatchback,e9297807b30cfc8659c09df07a9583ec
24655,21000,24135,27900,FIAT,PALIO,1.6 MPI ESSENCE 16V FLEX 4P MANUAL,2011,Hatchback,6f62d08f10193438687965aa8a939dfe
27607,23900,27705,32990,FIAT,PALIO,1.6 MPI ESSENCE 16V FLEX 4P MANUAL,2012,Hatchback,89d100c2440428d5ca746eb86d4335b1
29047,23900,29344,34900,FIAT,PALIO,1.6 MPI ESSENCE 16V FLEX 4P MANUAL,2013,Hatchback,88b267d511f3d8c86a6d4b30cd7dc676
31084,25000,31162,37000,FIAT,PALIO,1.6 MPI ESSENCE 16V FLEX 4P MANUAL,2014,Hatchback,4d1c964939270d6250cf5496ceec9ef0
33182,25900,33033,38900,FIAT,PALIO,1.6 MPI ESSENCE 16V FLEX 4P MANUAL,2015,Hatchback,a6bad4e308858f78912e303aec514094
36901,30990,37085,44900,FIAT,PALIO,1.6 MPI ESSENCE 16V FLEX 4P MANUAL,2016,Hatchback,32db6b1b34660e4a86e52043efbf5025
41366,38900,41413,45990,FIAT,PALIO,1.6 MPI ESSENCE 16V FLEX 4P MANUAL,2017,Hatchback,66f8b22e6820f946dbbcbe2a9e1d7515
30635,28900,30100,32800,FIAT,PALIO,1.6 MPI SPORTING 16V FLEX 4P AUTOMATIZADO,2012,Hatchback,a36950e648555334a840eb10f9e5f3f4
31950,27499,31415,37900,FIAT,PALIO,1.6 MPI SPORTING 16V FLEX 4P AUTOMATIZADO,2013,Hatchback,c71857543c618fe34faef85eabba7c12
34786,27900,32849,36990,FIAT,PALIO,1.6 MPI SPORTING 16V FLEX 4P AUTOMATIZADO,2014,Hatchback,c0368a9876eb10a0179705d6b989a729
36996,29990,35550,38990,FIAT,PALIO,1.6 MPI SPORTING 16V FLEX 4P AUTOMATIZADO,2015,Hatchback,f1c3b114620bbbb88ef8a26a57433426
41156,34900,39711,45900,FIAT,PALIO,1.6 MPI SPORTING 16V FLEX 4P AUTOMATIZADO,2016,Hatchback,7edc018ceb5b9f8a4fa833a0f7da7c3a
30157,31500,33038,34900,FIAT,PALIO,1.6 MPI SPORTING 16V FLEX 4P MANUAL,2012,Hatchback,c405417d115ed10ac5d8cfe9431533ee
31867,26910,31804,38900,FIAT,PALIO,1.6 MPI SPORTING 16V FLEX 4P MANUAL,2013,Hatchback,7afe544fe32030d226b3b5fc4766168a
33991,27490,33936,38990,FIAT,PALIO,1.6 MPI SPORTING 16V FLEX 4P MANUAL,2014,Hatchback,e149b39c4f2bc48f1a6f474779105e49
36891,32000,36632,46500,FIAT,PALIO,1.6 MPI SPORTING 16V FLEX 4P MANUAL,2015,Hatchback,feab53d2af19d65ea0474e0562b2e971
41125,31200,41135,47900,FIAT,PALIO,1.6 MPI SPORTING 16V FLEX 4P MANUAL,2016,Hatchback,d6e2fe2da7c56651e5703a3872dd347f
43654,38900,44446,49000,FIAT,PALIO,1.6 MPI SPORTING 16V FLEX 4P MANUAL,2017,Hatchback,ac5ae89c94eaf905dade989b8c426046
42252,39900,42741,45800,FIAT,PALIO,1.6 MPI SPORTING SE BLUE EDITION 16V FLEX 4P MANUAL,2016,Hatchback,f2c1da7047be66480bdbdcd930ebf91c
26206,24800,26308,28000,FIAT,PALIO,1.6 TREKKING WEEKEND 16V FLEX 4P MANUAL,2011,Perua/SW,df5798787c30cf03e19a624edfa62934
27553,23990,27547,36900,FIAT,PALIO,1.6 TREKKING WEEKEND 16V FLEX 4P MANUAL,2012,Perua/SW,0066d01ca1fd7119650c8f5a5204cd42
29370,24000,27666,31900,FIAT,PALIO,1.6 TREKKING WEEKEND 16V FLEX 4P MANUAL,2013,Perua/SW,bdbc6f5838073993b8f04c4c61918c08
30815,27800,31418,35900,FIAT,PALIO,1.6 TREKKING WEEKEND 16V FLEX 4P MANUAL,2014,Perua/SW,79bd59e1ca345199c21cef499167a045
33385,24499,32621,39900,FIAT,PALIO,1.6 TREKKING WEEKEND 16V FLEX 4P MANUAL,2015,Perua/SW,bda72cbaceb3e25499728d79583fbc73
36915,31500,36516,39990,FIAT,PALIO,1.6 TREKKING WEEKEND 16V FLEX 4P MANUAL,2016,Perua/SW,9cc003fe1d406a24d1858a0e9cfb36b6
31240,26900,30044,32900,FIAT,PALIO,1.8 MPI ADVENTURE LOCKER WEEKEND 16V FLEX 4P AUTOMATIZADO,2011,Perua/SW,3d03e0bf4c1beba6c6a7ac63fe85ac4f
32999,27990,31625,35900,FIAT,PALIO,1.8 MPI ADVENTURE LOCKER WEEKEND 16V FLEX 4P AUTOMATIZADO,2012,Perua/SW,a562aa91a88d97f8ee67a4c548c937e2
31240,23920,30518,32900,FIAT,PALIO,1.8 MPI ADVENTURE LOCKER WEEKEND 16V FLEX 4P MANUAL,2011,Perua/SW,1e732d127087e85ac387c07d9cf96518
32999,28900,33908,36800,FIAT,PALIO,1.8 MPI ADVENTURE LOCKER WEEKEND 16V FLEX 4P MANUAL,2012,Perua/SW,34889c66e8a1ad84a0b5efa911c4370e
31240,23900,26508,30940,FIAT,PALIO,1.8 MPI ADVENTURE LOCKER WEEKEND 8V FLEX 4P MANUAL,2011,Perua/SW,7e9278d23c37575f6a9475892864216f
32999,30990,33082,33900,FIAT,PALIO,1.8 MPI ADVENTURE LOCKER WEEKEND 8V FLEX 4P MANUAL,2012,Perua/SW,999897a7cb412ae3fa50d678fb5b01e2
29167,24900,29835,33990,FIAT,PALIO,1.8 MPI ADVENTURE WEEKEND 16V FLEX 4P AUTOMATIZADO,2011,Perua/SW,005fd093489ba3f0b773e02240f153d7
31255,25000,30479,36900,FIAT,PALIO,1.8 MPI ADVENTURE WEEKEND 16V FLEX 4P AUTOMATIZADO,2012,Perua/SW,e2a595141a2ec6c48584d518c629847a
33932,28000,33912,39900,FIAT,PALIO,1.8 MPI ADVENTURE WEEKEND 16V FLEX 4P AUTOMATIZADO,2013,Perua/SW,b863b4d2e2e82394b251ec74b50d0ee4
36576,33500,36674,42400,FIAT,PALIO,1.8 MPI ADVENTURE WEEKEND 16V FLEX 4P AUTOMATIZADO,2014,Perua/SW,adb1d0ef81ef8994045ed322a18a5088
42901,34770,41026,49900,FIAT,PALIO,1.8 MPI ADVENTURE WEEKEND 16V FLEX 4P AUTOMATIZADO,2015,Perua/SW,7bee48b690844e855016bb696a942009
46946,40500,44858,48990,FIAT,PALIO,1.8 MPI ADVENTURE WEEKEND 16V FLEX 4P AUTOMATIZADO,2016,Perua/SW,d0061c75904dc4a4dfbe639475b5f91b
54521,47990,50470,56900,FIAT,PALIO,1.8 MPI ADVENTURE WEEKEND 16V FLEX 4P AUTOMATIZADO,2017,Perua/SW,1d390331ccb1a7aad1ea4e079ce103bb
28890,24000,29173,32900,FIAT,PALIO,1.8 MPI ADVENTURE WEEKEND 16V FLEX 4P MANUAL,2011,Perua/SW,f6c1f903d646066bb5cf1691b657ed17
31776,28890,33056,38900,FIAT,PALIO,1.8 MPI ADVENTURE WEEKEND 16V FLEX 4P MANUAL,2012,Perua/SW,eabac6793661ad5b837ceb452002a6c0
33732,29900,34074,36900,FIAT,PALIO,1.8 MPI ADVENTURE WEEKEND 16V FLEX 4P MANUAL,2013,Perua/SW,430d32e874a3c47687f5297343b57bee
35751,29900,36925,45300,FIAT,PALIO,1.8 MPI ADVENTURE WEEKEND 16V FLEX 4P MANUAL,2014,Perua/SW,06859accd65a26eff0f5efc6f11e7584
43923,32499,42395,48900,FIAT,PALIO,1.8 MPI ADVENTURE WEEKEND 16V FLEX 4P MANUAL,2015,Perua/SW,8d184c8bef5020de877c13256a393b47
46320,34499,42987,58900,FIAT,PALIO,1.8 MPI ADVENTURE WEEKEND 16V FLEX 4P MANUAL,2016,Perua/SW,5fa718a90c2289db2cd1856c64d7b8be
53553,41900,52497,56900,FIAT,PALIO,1.8 MPI ADVENTURE WEEKEND 16V FLEX 4P MANUAL,2017,Perua/SW,30e75b32c010428df82e0eda542864c1
60603,55990,59943,62900,FIAT,PALIO,1.8 MPI ADVENTURE WEEKEND 16V FLEX 4P MANUAL,2018,Perua/SW,320f78d967021b3cd3eb4eb5628bbdf7
25418,19900,25083,28900,FIAT,PUNTO,1.4 ATTRACTIVE 8V FLEX 4P MANUAL,2011,Hatchback,75d13503a897f1961a2c3f1add487f3f
27178,20500,27095,35000,FIAT,PUNTO,1.4 ATTRACTIVE 8V FLEX 4P MANUAL,2012,Hatchback,9759f704070f8a36b92846aaa4979e3d
30223,23120,29985,37990,FIAT,PUNTO,1.4 ATTRACTIVE 8V FLEX 4P MANUAL,2013,Hatchback,23caab35a81f21568dd450b12829209f
32244,25890,31933,39000,FIAT,PUNTO,1.4 ATTRACTIVE 8V FLEX 4P MANUAL,2014,Hatchback,8838f08c17a9ec96b056b7de2d9db3e7
34442,24500,33689,40900,FIAT,PUNTO,1.4 ATTRACTIVE 8V FLEX 4P MANUAL,2015,Hatchback,8eadd245df6a25a68e798fde6845c7bd
36774,27499,36177,42000,FIAT,PUNTO,1.4 ATTRACTIVE 8V FLEX 4P MANUAL,2016,Hatchback,640141479b9a43a8b36f96f90e7d195c
40983,31900,39920,49900,FIAT,PUNTO,1.4 ATTRACTIVE 8V FLEX 4P MANUAL,2017,Hatchback,d5f92275a8d4a7b90f4ada6f870c8ab6
27759,22800,27925,30000,FIAT,PUNTO,1.4 ATTRACTIVE ITALIA 8V FLEX 4P MANUAL,2012,Hatchback,00f5ab34671a9244ce35a3b459bd1097
30719,24900,30954,36900,FIAT,PUNTO,1.4 ATTRACTIVE ITALIA 8V FLEX 4P MANUAL,2013,Hatchback,1893472415b3dbe6a95c9dcb01021db0
32764,30000,34280,36800,FIAT,PUNTO,1.4 MPI 16V T-JET GASOLINA 4P MANUAL,2011,Hatchback,d51e1ced8e7050ae027e19c966bc2a28
40710,37000,41880,45000,FIAT,PUNTO,1.4 MPI 16V T-JET GASOLINA 4P MANUAL,2013,Hatchback,14fceb0d2669987edc43d0321e3654fc
42788,38500,43219,49990,FIAT,PUNTO,1.4 MPI 16V T-JET GASOLINA 4P MANUAL,2014,Hatchback,ced84d6ba3af0abfcc473da87dea9ab7
26624,25500,26965,28500,FIAT,PUNTO,1.6 ESSENCE 16V FLEX 4P AUTOMATIZADO,2011,Hatchback,83ccd1f076e61c9a1e2329f0bd0bc362
28518,23900,28372,33990,FIAT,PUNTO,1.6 ESSENCE 16V FLEX 4P AUTOMATIZADO,2012,Hatchback,06d6010f37ffc78124c3a00de52f09fd
31021,25000,30311,36900,FIAT,PUNTO,1.6 ESSENCE 16V FLEX 4P AUTOMATIZADO,2013,Hatchback,baa9ac267dacb8f02be053469803f586
32756,27999,32418,38900,FIAT,PUNTO,1.6 ESSENCE 16V FLEX 4P AUTOMATIZADO,2014,Hatchback,a79cb9044ad371491e8e913b7e61529d
37214,29990,34465,40000,FIAT,PUNTO,1.6 ESSENCE 16V FLEX 4P AUTOMATIZADO,2015,Hatchback,2cfdc55366234fe1592823c91e01b02e
40035,33900,38923,42990,FIAT,PUNTO,1.6 ESSENCE 16V FLEX 4P AUTOMATIZADO,2016,Hatchback,8bdbecba347c57c94523555f7ab92660
26244,20000,25745,28800,FIAT,PUNTO,1.6 ESSENCE 16V FLEX 4P MANUAL,2011,Hatchback,0deb4ceade0cdf61604e42e327e431aa
28318,23000,28169,33000,FIAT,PUNTO,1.6 ESSENCE 16V FLEX 4P MANUAL,2012,Hatchback,ad9ce0c9151dd35f872e34f7579d51de
30911,24900,30744,36990,FIAT,PUNTO,1.6 ESSENCE 16V FLEX 4P MANUAL,2013,Hatchback,fb946645bf4c9be3d1bf04ab7e0d5357
32742,25700,32561,38000,FIAT,PUNTO,1.6 ESSENCE 16V FLEX 4P MANUAL,2014,Hatchback,3337c58100f4cdd19a0608e85cef6703
36358,28500,35196,41000,FIAT,PUNTO,1.6 ESSENCE 16V FLEX 4P MANUAL,2015,Hatchback,b3da04f2185636dcd0ca1cfaf83f6828
39423,30900,38798,43990,FIAT,PUNTO,1.6 ESSENCE 16V FLEX 4P MANUAL,2016,Hatchback,ee14ebcf9d900bd23b9f042022ba1295
44173,37900,42295,46900,FIAT,PUNTO,1.6 ESSENCE 16V FLEX 4P MANUAL,2017,Hatchback,a4166106e7efc509b4bb5850aac777bd
37427,30000,34969,42000,FIAT,PUNTO,1.8 BLACKMOTION 16V FLEX 4P AUTOMATIZADO,2014,Hatchback,2ce0add3fc994933e5824212e353ef68
41142,37990,41017,45900,FIAT,PUNTO,1.8 BLACKMOTION 16V FLEX 4P AUTOMATIZADO,2015,Hatchback,6e59cae4e1d5f0920a7551798c6f4bb7
44960,39000,43287,45900,FIAT,PUNTO,1.8 BLACKMOTION 16V FLEX 4P AUTOMATIZADO,2016,Hatchback,5ab922e5f3a50d0ba9936ea7a2c5a155
54795,51000,55118,58900,FIAT,PUNTO,1.8 BLACKMOTION 16V FLEX 4P AUTOMATIZADO,2017,Hatchback,41848e7f111114b4eb12b0c31f27d41c
37415,31500,37553,48000,FIAT,PUNTO,1.8 BLACKMOTION 16V FLEX 4P MANUAL,2014,Hatchback,b09590e6478b02316ecc17c98361534d
40085,34990,39846,41900,FIAT,PUNTO,1.8 BLACKMOTION 16V FLEX 4P MANUAL,2015,Hatchback,d88f0119de94b4be7e409603acd10e5a
43023,35000,43128,49000,FIAT,PUNTO,1.8 BLACKMOTION 16V FLEX 4P MANUAL,2016,Hatchback,b4f01c934731202864c594c33d4882ef
26702,23300,27338,31490,FIAT,PUNTO,1.8 ESSENCE 16V FLEX 4P AUTOMATIZADO,2011,Hatchback,0892211bbf02669798fb934dd106f6fd
28571,21720,26894,29800,FIAT,PUNTO,1.8 ESSENCE 16V FLEX 4P AUTOMATIZADO,2012,Hatchback,b1762a1e68bcbd315905539223d66ed9
26443,24000,27822,29900,FIAT,PUNTO,1.8 ESSENCE 16V FLEX 4P MANUAL,2011,Hatchback,792bbe19a67cefeed176e6c535e70b29
28338,24400,27250,28500,FIAT,PUNTO,1.8 ESSENCE 16V FLEX 4P MANUAL,2012,Hatchback,387142846ca8095256d1888f8e7e3329
27904,25000,26578,27900,FIAT,PUNTO,1.8 SPORTING 16V FLEX 4P AUTOMATIZADO,2011,Hatchback,324a2a48e484fe83ae8726bf60de77c0
30954,24000,28066,33500,FIAT,PUNTO,1.8 SPORTING 16V FLEX 4P AUTOMATIZADO,2012,Hatchback,e339e2b6b9557548edf4d3a20ff232c2
34231,28900,33382,35990,FIAT,PUNTO,1.8 SPORTING 16V FLEX 4P AUTOMATIZADO,2013,Hatchback,52427de038560c1e1e84cf93b9a2fc5b
36917,30500,35118,38900,FIAT,PUNTO,1.8 SPORTING 16V FLEX 4P AUTOMATIZADO,2014,Hatchback,9671e02b2053aa49b281e13718e84f09
40224,31999,36767,41900,FIAT,PUNTO,1.8 SPORTING 16V FLEX 4P AUTOMATIZADO,2015,Hatchback,c1fc95e0cc1c1035e02cf025921c9724
42432,34900,38198,44700,FIAT,PUNTO,1.8 SPORTING 16V FLEX 4P AUTOMATIZADO,2016,Hatchback,97c0a90978dd3223c3366534981cbe5e
27870,27700,29537,29999,FIAT,PUNTO,1.8 SPORTING 16V FLEX 4P MANUAL,2011,Hatchback,db34ca871373b3de757274dcbc41f1bf
30945,30900,32150,33900,FIAT,PUNTO,1.8 SPORTING 16V FLEX 4P MANUAL,2012,Hatchback,a4e845fdf39feddab1bb95b1b6aaa774
34108,27900,34196,38900,FIAT,PUNTO,1.8 SPORTING 16V FLEX 4P MANUAL,2013,Hatchback,5753052e81a1e3f337e8ba067eb6e695
36861,32490,37560,44000,FIAT,PUNTO,1.8 SPORTING 16V FLEX 4P MANUAL,2014,Hatchback,d0f0483ed542b4de4c18c58a33523eca
39463,35990,38621,41890,FIAT,PUNTO,1.8 SPORTING 16V FLEX 4P MANUAL,2015,Hatchback,5156d4df907c24e9b1a3b4c123fc8d08
42365,33990,40915,44999,FIAT,PUNTO,1.8 SPORTING 16V FLEX 4P MANUAL,2016,Hatchback,2ced7e1741c76fbb34295c77714408f3
21944,17999,21885,27900,FIAT,SIENA,1.0 MPI EL 8V FLEX 4P MANUAL,2011,Sedã,b919dd3006e2672508a1653b27e048bf
24028,17890,24417,29990,FIAT,SIENA,1.0 MPI EL 8V FLEX 4P MANUAL,2012,Sedã,e88924428aaf7159639fb54f9cbdd502
26010,19900,25760,33990,FIAT,SIENA,1.0 MPI EL 8V FLEX 4P MANUAL,2013,Sedã,245b74a5a7d4c25119f465985c9203b2
27575,21500,27861,32900,FIAT,SIENA,1.0 MPI EL 8V FLEX 4P MANUAL,2014,Sedã,0c3fe1e5717961597d592f3f9a0c5755
29568,22900,29746,34990,FIAT,SIENA,1.0 MPI EL 8V FLEX 4P MANUAL,2015,Sedã,ae6a676afc5ece469a058e7e3c0b4ef0
33423,29900,32892,34800,FIAT,SIENA,1.0 MPI EL 8V FLEX 4P MANUAL,2016,Sedã,baf3393a3e917b476cda06db58a02c79
22466,16900,21570,25900,FIAT,SIENA,1.0 MPI EL CELEBRATION 8V FLEX 4P MANUAL,2011,Sedã,a3f0892713dc4b2090754cfa0d697189
24111,18500,22753,27000,FIAT,SIENA,1.0 MPI EL CELEBRATION 8V FLEX 4P MANUAL,2012,Sedã,7d41fefd49489474f437864016aaec7b
20101,15000,21127,28000,FIAT,SIENA,1.0 MPI FIRE 8V FLEX 4P MANUAL,2011,Sedã,3e59574b2752d72c64800de903f58df6
21667,16200,20903,25990,FIAT,SIENA,1.0 MPI FIRE 8V FLEX 4P MANUAL,2012,Sedã,cbb440256b30c0b1846c3fc836515927
23302,18000,23100,28000,FIAT,SIENA,1.4 MPI 8V FLEX 4P TETRAFUEL,2011,Sedã,9ebdd2e07c72594c7b9031789ac85e03
0,27980,31643,33900,FIAT,SIENA,1.4 MPI ATTRACTIVE 8V FLEX 4P MANUAL,2013,Sedã,333810bf4241881f0032f09d1fde1640
24449,21900,23968,25900,FIAT,SIENA,1.4 MPI EL 8V FLEX 4P MANUAL,2011,Sedã,7cb47cae258441f3d3cd952e987bafe5
26252,19900,24981,29900,FIAT,SIENA,1.4 MPI EL 8V FLEX 4P MANUAL,2012,Sedã,70afe22260b3b66672d9e38eb3dda984
28583,21400,28515,34990,FIAT,SIENA,1.4 MPI EL 8V FLEX 4P MANUAL,2013,Sedã,d48fc44e3831e07d6ecd7c47c2b08b7b
30711,23900,30835,36000,FIAT,SIENA,1.4 MPI EL 8V FLEX 4P MANUAL,2014,Sedã,123fd04668f039c79df804c3a2f9cf60
32965,24750,31963,39929,FIAT,SIENA,1.4 MPI EL 8V FLEX 4P MANUAL,2015,Sedã,9ca09211b8610ec3e4c567e6296dafd2
36733,30999,37156,41900,FIAT,SIENA,1.4 MPI EL 8V FLEX 4P MANUAL,2016,Sedã,0b661325dd5cf8ea60e9ac38297906ed
25468,23900,24042,24900,FIAT,SIENA,1.6 MPI ESSENCE 16V FLEX 4P AUTOMATIZADO,2011,Sedã,a32388f51ad1bc99b25e344b0f0ae212
27670,24000,26360,31900,FIAT,SIENA,1.6 MPI ESSENCE 16V FLEX 4P AUTOMATIZADO,2012,Sedã,ba50898855e4ee6d8e5e287635b00522
0,28500,32993,37913,FIAT,SIENA,1.6 MPI ESSENCE 16V FLEX 4P AUTOMATIZADO,2013,Sedã,10c3de4d11047a86316cc601176d2b1d
0,29000,34027,37990,FIAT,SIENA,1.6 MPI ESSENCE 16V FLEX 4P AUTOMATIZADO,2014,Sedã,2293b81306cfacbc04d46ef88692878f
24032,20900,21874,23000,FIAT,SIENA,1.6 MPI ESSENCE 16V FLEX 4P MANUAL,2011,Sedã,859b31c433fd7c345b74e9d1ec7f8ad6
27187,24000,26660,28900,FIAT,SIENA,1.6 MPI ESSENCE 16V FLEX 4P MANUAL,2012,Sedã,e1eca0d87c739ce21bd51f837de6ed68
24076,22900,26195,28990,FIAT,STILO,1.8 MPI 8V FLEX 4P MANUAL,2011,Hatchback,3826d28ddd373d7af757fcce77cd6318
23752,18000,22530,25800,FIAT,STILO,1.8 MPI ATTRACTIVE 8V FLEX 4P MANUAL,2011,Hatchback,4468ddc3546e970ff2c5878e215e1e7b
